"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","BPS_LLID1","BPS_LLID2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030701","RaMCONsw_fiw_1710030701","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",273.106578909358,78484.5900214779,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030701","RaMCONsw_fiw_1710030701","eastside","eastside","A","D","Oregon","Oregon","Forest","Forest",14.2999230032319,204.416713510263,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030701","RaMCONsw_fiw_1710030701","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",271.691137028402,75041.7896414647,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030701","RaMCONsw_fiw_1710030701","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",296.465151019208,85135.5880940726,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030701","RaMCONsw_fiw_1710030701","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",426.203354378725,133420.631028543,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030702","RaMCONsw_fiw_1710030702","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",62.585070839872,3704.78594415503,3,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030702","RaMCONsw_fiw_1710030702","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",722.386526636677,713758.81076498,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030702","RaMCONsw_fiw_1710030702","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1628.14576962451,1462022.1141764,2,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030703","RaMCONsw_fiw_1710030703","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",740.226433244663,583451.37896503,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030703","RaMCONsw_fiw_1710030703","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",122.458064447386,15967.990775112,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030704","RaMCONsw_fiw_1710030704","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",3.93087328181404,15.4463933895387,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030704","RaMCONsw_fiw_1710030704","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1502.00811875632,1060368.61247258,3,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030704","RaMCONsw_fiw_1710030704","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",278.737642392025,81754.4337124567,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030705","RaMCONsw_fiw_1710030705","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",149.365000180195,20044.1045559044,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030705","RaMCONsw_fiw_1710030705","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",13.1974711437327,156.484171256317,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030708","RaMCONsw_fiw_1710030708","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",181.634516941475,40551.9643159934,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030708","RaMCONsw_fiw_1710030708","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",3.75823857619485,15.1725732632189,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030708","RaMCONsw_fiw_1710030708","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",265.074032470847,73935.7426759424,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030801","RaMCONsw_fiw_1710030801","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",11.4710629639171,134.133613242084,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030801","RaMCONsw_fiw_1710030801","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",253.121460275009,71406.6404549098,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030801","RaMCONsw_fiw_1710030801","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",280.53377660005,78671.8422668759,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030803","RaMCONsw_fiw_1710030803","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",2235.08912249789,1939020.24544041,3,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030901","RaMCONsw_fiw_1710030901","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",59.1929248366864,3686.88566291019,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030901","RaMCONsw_fiw_1710030901","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",283.311338744605,80237.4126992036,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030901","RaMCONsw_fiw_1710030901","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",293.273354046582,21717.6325378917,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030903","RaMCONsw_fiw_1710030903","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",667.60527953671,135070.989738109,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030903","RaMCONsw_fiw_1710030903","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",16.0972198885231,204.979375793183,2,9917
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030903","RaMCONsw_fiw_1710030903","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",40.5153609812032,1727.26707771895,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710030905","RaMCONsw_fiw_1710030905","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",752.701757822507,458694.838500054,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710031102","RaMCONsw_fiw_1710031102","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",286.862660874391,83883.8473929506,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710031102","RaMCONsw_fiw_1710031102","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",25.9023352702081,348.41954368174,2,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710031102","RaMCONsw_fiw_1710031102","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",10.0484920082325,106.248266438793,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1710031103","RaMCONsw_fiw_1710031103","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",50.7161007136047,2706.52336783914,1,4789
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1801020603","RaMCONsw_fiw_1801020603","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1120.03154235326,1070872.66539299,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1801020604","RaMCONsw_fiw_1801020604","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",56.6201374063808,3834.66551633222,1,5128
2017,1,1,"RaMCONsw_fiw","RaMCONsw_fiw","RaMCONsw_fiw_1801020604","RaMCONsw_fiw_1801020604","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",899.515567268357,870414.712214462,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","RaMCONsw_fvw_1710030201","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",191.463147821604,36014.682836433,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","RaMCONsw_fvw_1710030202","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",956.048570610714,827460.464041329,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","RaMCONsw_fvw_1710030202","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",29.2349111280293,839.677973296747,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","RaMCONsw_fvw_1710030202","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",42.6369756669153,1786.00219459278,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","RaMCONsw_fvw_1710030202","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",23.9251623985836,562.365919352915,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","RaMCONsw_fvw_1710030202","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",0.0793178982472635,0.00618089833866007,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","RaMCONsw_fvw_1710030203","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",257.893537436603,65341.653970709,1,4789
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","RaMCONsw_fvw_1710030204","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2.9342928973639,8.1608516206645,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","RaMCONsw_fvw_1710030204","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",322.720284322465,98714.5303991256,1,5128
2017,1,1,"RaMCONsw_fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","RaMCONsw_fvw_1710030301","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1301.46506545072,1277202.97423695,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710030207","RaMEVG_ftd_1710030207","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",843.819564047987,793560.14277942,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710030208","RaMEVG_ftd_1710030208","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1038.68775127926,1022583.02083665,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031002","RaMEVG_ftd_1710031002","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",845.768128108616,241387.313716035,3,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031004","RaMEVG_ftd_1710031004","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1098.97545815947,1024269.81191832,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031004","RaMEVG_ftd_1710031004","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",233.956519646316,57811.4724408568,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031102","RaMEVG_ftd_1710031102","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",450.384151566848,49503.2521202596,2,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031102","RaMEVG_ftd_1710031102","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",688.828976218142,165253.216114047,3,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031104","RaMEVG_ftd_1710031104","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",1372.50334586355,1329741.42678867,1,5128
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031105","RaMEVG_ftd_1710031105","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",285.096718719069,85003.8439087631,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031105","RaMEVG_ftd_1710031105","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",194.569508521399,47280.1438977834,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031107","RaMEVG_ftd_1710031107","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",82.5123251529897,7164.03536118721,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031107","RaMEVG_ftd_1710031107","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1.4363699134514,2.17096423735689,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031107","RaMEVG_ftd_1710031107","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",200.627468638804,43238.571591385,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031108","RaMEVG_ftd_1710031108","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",271.793217716887,102077.707113611,1,222
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031108","RaMEVG_ftd_1710031108","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",297.317299319266,122150.158354813,1,222
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031109","RaMEVG_ftd_1710031109","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",333.511925369055,99933.6401493826,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031109","RaMEVG_ftd_1710031109","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",323.605630556112,94085.1563566975,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031109","RaMEVG_ftd_1710031109","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",270.983615102892,78881.7643095605,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031110","RaMEVG_ftd_1710031110","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",188.435231352173,38142.9924180199,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031110","RaMEVG_ftd_1710031110","eastside","eastside","B","D","Oregon","Oregon","Forest","Forest",68.48810169366,4905.51248260173,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031110","RaMEVG_ftd_1710031110","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",513.812985527188,127564.206653145,2,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031110","RaMEVG_ftd_1710031110","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",318.827544650146,59003.0441035625,2,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031111","RaMEVG_ftd_1710031111","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",260.892462402508,79971.1473718266,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031111","RaMEVG_ftd_1710031111","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",253.219154684787,75336.1414255357,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031111","RaMEVG_ftd_1710031111","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",276.628499351176,80029.1066463838,1,4789
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031201","RaMEVG_ftd_1710031201","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1862.43422173637,1867093.96099726,2,222
2017,1,1,"RaMEVG_ftd","RaMEVG_ftd","RaMEVG_ftd_1710031201","RaMEVG_ftd_1710031201","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",93.1262463231756,9125.65962094315,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031104","RaMEVG_fuc_1710031104","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",233.93490459154,68346.9719388563,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031104","RaMEVG_fuc_1710031104","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",263.554630386207,81611.5384622316,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031104","RaMEVG_fuc_1710031104","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",460.62597741892,121943.202556151,2,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031106","RaMEVG_fuc_1710031106","eastside","eastside","D","B","Oregon","Oregon","Forest","Forest",260.892462402508,79971.1473718266,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031106","RaMEVG_fuc_1710031106","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",239.151423868965,67197.9779999376,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031111","RaMEVG_fuc_1710031111","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",16.158811754368,273.069358766723,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031111","RaMEVG_fuc_1710031111","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",69.095048162965,5962.42698371507,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031111","RaMEVG_fuc_1710031111","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",169.472230776923,35869.5822032712,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031201","RaMEVG_fuc_1710031201","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1041.12202406354,933892.813025503,1,222
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031204","RaMEVG_fuc_1710031204","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",271.072911291163,74903.5733397915,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1710031205","RaMEVG_fuc_1710031205","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",17.4219907841464,319.385819027808,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1306.71437714097,1471143.72847385,1,222
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",1255.47067607662,1358022.334512,1,222
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",310.292740691462,86503.2058158952,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",270.983615102892,78881.7643095605,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",317.322026079295,90466.8375902225,1,4789
2017,1,1,"RaMEVG_fuc","RaMEVG_fuc","RaMEVG_fuc_1801010101","RaMEVG_fuc_1801010101","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",334.288403774089,83590.2731486565,2,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","RaOAPI_fop_1707030608","RaOAPI_fop_1707030608","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",260.013981080597,84608.5837493917,1,4789
2017,1,1,"RaOAPI_fop","RaOAPI_fop","RaOAPI_fop_1707030611","RaOAPI_fop_1707030611","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",722.386526636677,713758.81076498,1,5128
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","RaPICOpu_fld_OEC","RaPICOpu_fld_OEC","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",4866.98865416564,3662368.22129025,13,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","RaPICOpu_fld_OEC","RaPICOpu_fld_OEC","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2615.20021134285,1336915.88208831,10,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","RaPICOpu_fld_OEC","RaPICOpu_fld_OEC","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1692.10660212319,1052672.73276419,4,9917
2017,1,1,"RaPICOpu_fld","RaPICOpu_fld","RaPICOpu_fld_OEC","RaPICOpu_fld_OEC","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",195.998995137483,43917.8546090993,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","RaPICOpu_flp_OSW","RaPICOpu_flp_OSW","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",51.5860317695772,3428.52927495476,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","RaPICOpu_flp_OSW","RaPICOpu_flp_OSW","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",77.3019237434737,5973.51017081537,1,4789
2017,1,1,"RaPICOpu_flp","RaPICOpu_flp","RaPICOpu_flp_OSW","RaPICOpu_flp_OSW","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",94.5090787194081,10044.5430499145,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","RaPICOpu_flw_OEC","RaPICOpu_flw_OEC","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",69.6113351466389,4915.95318850707,1,4789
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","RaPICOpu_flw_OEC","RaPICOpu_flw_OEC","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",1614.76984098412,956355.869777337,3,9917
2017,1,1,"RaPICOpu_flw","RaPICOpu_flw","RaPICOpu_flw_OEC","RaPICOpu_flw_OEC","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",584.965944448317,170703.489157216,2,9917
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","RaPIJEsp_fjp_1710031101","RaPIJEsp_fjp_1710031101","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",341.258244068749,98765.3685162926,1,5128
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","RaPIJEsp_fjp_1710031106","RaPIJEsp_fjp_1710031106","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",385.725476045656,115749.426610432,1,5128
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","RaPIJEsp_fjp_1710031106","RaPIJEsp_fjp_1710031106","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",255.726275028201,76835.331378421,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","RaPIJEsp_fjp_1710031106","RaPIJEsp_fjp_1710031106","eastside","eastside","D","E","Oregon","Oregon","Forest","Forest",238.567278939888,71080.5828153442,1,4789
2017,1,1,"RaPIJEsp_fjp","RaPIJEsp_fjp","RaPIJEsp_fjp_1710031107","RaPIJEsp_fjp_1710031107","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",255.726275028201,76835.331378421,1,4789
